Date,Hour,Value
20181228,1300,18
20181228,1400,14
20181228,1500,53
20181228,1600,91
20181228,1700,71
20181228,1800,65
20181228,1900,43
20181228,2000,20
20181228,2100,26
20181228,2200,29
20181228,2300,52
20181229,0,34
20181229,100,57
20181229,200,80
20181229,300,94
20181229,400,91
20181229,500,59
20181229,600,63
20181229,700,91
20181229,800,37
20181229,900,36
20181229,1000,15
20181229,1100,87
20181229,1200,32
20181229,1300,51
20181229,1400,0
20181229,1500,86
20181229,1600,60
20181229,1700,28
20181229,1800,41
20181229,1900,47
20181229,2000,32
20181229,2100,5
20181229,2200,64
20181229,2300,33
20181230,0,48
20181230,100,69
20181230,200,87
20181230,300,16
20181230,400,12
20181230,500,79
20181230,600,45
20181230,700,15
20181230,800,99
20181230,900,65
20181230,1000,63
20181230,1100,70
20181230,1200,61
20181230,1300,29
20181230,1400,41
20181230,1500,87
20181230,1600,68
20181230,1700,58
20181230,1800,18
20181230,1900,69
20181230,2000,98
20181230,2100,57
20181230,2200,15
20181230,2300,81
20181231,0,45
20181231,100,11
20181231,200,88
20181231,300,16
20181231,400,5
20181231,500,24
20181231,600,27
20181231,700,2
20181231,800,41
20181231,900,28
20181231,1000,49
20181231,1100,12
20181231,1200,62
20181231,1300,72
20181231,1400,48
20181231,1500,33
20181231,1600,73
20181231,1700,4
20181231,1800,85
20181231,1900,44
20181231,2000,64
20181231,2100,31
20181231,2200,96
20181231,2300,27
20190101,0,77
20190101,100,55
20190101,200,82
20190101,300,83
20190101,400,28
20190101,500,88
20190101,600,57
20190101,700,86
20190101,800,22
20190101,900,91
20190101,1000,87
20190101,1100,42
20190101,1200,30
20190101,1300,82
20190101,1400,60
20190101,1500,76
20190101,1600,22
20190101,1700,49
20190101,1800,99
20190101,1900,85
20190101,2000,26
20190101,2100,18
20190101,2200,30
20190101,2300,17
20190102,0,87
20190102,100,34
20190102,200,22
20190102,300,72
20190102,400,70
20190102,500,23
20190102,600,81
20190102,700,75
20190102,800,92
20190102,900,26
20190102,1000,28
20190102,1100,80
20190102,1200,91
20190102,1300,1
20190102,1400,56
20190102,1500,40
20190102,1600,48
20190102,1700,0
20190102,1800,96
20190102,1900,17
20190102,2000,34
20190102,2100,54
20190102,2200,27
20190102,2300,1
20190103,0,36
20190103,100,34
20190103,200,6
20190103,300,93
20190103,400,50
20190103,500,51
20190103,600,39
20190103,700,62
20190103,800,5
20190103,900,36
20190103,1000,47
20190103,1100,33
20190103,1200,32
20190103,1300,84
20190103,1400,17
20190103,1500,55
20190103,1600,60
20190103,1700,1
20190103,1800,98
20190103,1900,67
20190103,2000,81
20190103,2100,31
20190103,2200,48
20190103,2300,67
20190104,0,93
20190104,100,37
20190104,200,16
20190104,300,32
20190104,400,98
20190104,500,29
20190104,600,97
20190104,700,44
20190104,800,18
20190104,900,79
20190104,1000,95
20190104,1100,30
20190104,1200,66
20190104,1300,66
20190104,1400,95
20190104,1500,65
20190104,1600,0
20190104,1700,7
20190104,1800,77
20190104,1900,18
20190104,2000,65
20190104,2100,88
20190104,2200,12
20190104,2300,26
20190105,0,57
20190105,100,33
20190105,200,84
20190105,300,80
20190105,400,81
20190105,500,51
20190105,600,42
20190105,700,66
20190105,800,10
20190105,900,48
20190105,1000,22
20190105,1100,43
20190105,1200,70
20190105,1300,48
20190105,1400,21
20190105,1500,88
20190105,1600,60
20190105,1700,55
20190105,1800,64
20190105,1900,8
20190105,2000,44
20190105,2100,57
20190105,2200,45
20190105,2300,91
20190106,0,19
20190106,100,63
20190106,200,24
20190106,300,77
20190106,400,13
20190106,500,36
20190106,600,3
20190106,700,11
20190106,800,8
20190106,900,8
20190106,1000,59
20190106,1100,24
20190106,1200,64
20190106,1300,6
20190106,1400,75
20190106,1500,36
20190106,1600,13
20190106,1700,50
20190106,1800,8
20190106,1900,16
20190106,2000,37
20190106,2100,74
20190106,2200,99
20190106,2300,17
20190107,0,31
20190107,100,50
20190107,200,16
20190107,300,21
20190107,400,93
20190107,500,61
20190107,600,80
20190107,700,83
20190107,800,90
20190107,900,59
20190107,1000,71
20190107,1100,76
20190107,1200,24
20190107,1300,90
20190107,1400,44
20190107,1500,6
20190107,1600,19
20190107,1700,38
20190107,1800,88
20190107,1900,65
20190107,2000,63
20190107,2100,77
20190107,2200,21
20190107,2300,86
20190108,0,49
20190108,100,11
20190108,200,61
20190108,300,23
20190108,400,36
20190108,500,94
20190108,600,80
20190108,700,77
20190108,800,80
20190108,900,13
20190108,1000,45
20190108,1100,8
20190108,1200,76
20190108,1300,48
20190108,1400,9
20190108,1500,37
20190108,1600,24
20190108,1700,6
20190108,1800,17
20190108,1900,95
20190108,2000,60
20190108,2100,98
20190108,2200,30
20190108,2300,82
20190109,0,42
20190109,100,51
20190109,200,62
20190109,300,12
20190109,400,61
20190109,500,68
20190109,600,82
20190109,700,67
20190109,800,7
20190109,900,26
20190109,1000,79
20190109,1100,88
20190109,1200,96
20190109,1300,18
20190109,1400,48
20190109,1500,54
20190109,1600,66
20190109,1700,74
20190109,1800,41
20190109,1900,83
20190109,2000,99
20190109,2100,19
20190109,2200,73
20190109,2300,22
20190110,0,75
20190110,100,64
20190110,200,77
20190110,300,90
20190110,400,71
20190110,500,11
20190110,600,46
20190110,700,38
20190110,800,73
20190110,900,58
20190110,1000,63
20190110,1100,98
20190110,1200,19
20190110,1300,49
20190110,1400,48
20190110,1500,68
20190110,1600,73
20190110,1700,51
20190110,1800,7
20190110,1900,86
20190110,2000,35
20190110,2100,70
20190110,2200,30
20190110,2300,71
20190111,0,60
20190111,100,55
20190111,200,98
20190111,300,84
20190111,400,1
20190111,500,0
20190111,600,61
20190111,700,42
20190111,800,21
20190111,900,42
20190111,1000,58
20190111,1100,82
20190111,1200,81
20190111,1300,21
20190111,1400,86
20190111,1500,10
20190111,1600,75
20190111,1700,8
20190111,1800,14
20190111,1900,51
20190111,2000,99
20190111,2100,69
20190111,2200,6
20190111,2300,85
20190112,0,67
20190112,100,19
20190112,200,4
20190112,300,67
20190112,400,94
20190112,500,31
20190112,600,33
20190112,700,27
20190112,800,17
20190112,900,98
20190112,1000,44
20190112,1100,51
20190112,1200,13
20190112,1300,89
20190112,1400,86
20190112,1500,34
20190112,1600,59
20190112,1700,73
20190112,1800,7
20190112,1900,96
20190112,2000,75
20190112,2100,87
20190112,2200,79
20190112,2300,35
20190113,0,88
20190113,100,70
20190113,200,20
20190113,300,29
20190113,400,17
20190113,500,43
20190113,600,21
20190113,700,96
20190113,800,47
20190113,900,33
20190113,1000,95
20190113,1100,73
20190113,1200,87
20190113,1300,75
20190113,1400,36
20190113,1500,24
20190113,1600,76
20190113,1700,23
20190113,1800,89
20190113,1900,51
20190113,2000,20
20190113,2100,54
20190113,2200,76
20190113,2300,83
20190114,0,96
20190114,100,96
20190114,200,17
20190114,300,82
20190114,400,89
20190114,500,29
20190114,600,51
20190114,700,65
20190114,800,88
20190114,900,43
20190114,1000,87
20190114,1100,65
20190114,1200,33
20190114,1300,97
20190114,1400,20
20190114,1500,93
20190114,1600,69
20190114,1700,2
20190114,1800,62
20190114,1900,36
20190114,2000,95
20190114,2100,35
20190114,2200,75
20190114,2300,53
20190115,0,87
20190115,100,76
20190115,200,89
20190115,300,38
20190115,400,87
20190115,500,42
20190115,600,15
20190115,700,54
20190115,800,29
20190115,900,68
20190115,1000,15
20190115,1100,33
20190115,1200,70
20190115,1300,15
20190115,1400,9
20190115,1500,49
20190115,1600,87
20190115,1700,81
20190115,1800,84
20190115,1900,18
20190115,2000,0
20190115,2100,83
20190115,2200,44
20190115,2300,87
20190116,0,99
20190116,100,18
20190116,200,98
20190116,300,46
20190116,400,40
20190116,500,14
20190116,600,3
20190116,700,96
20190116,800,81
20190116,900,57
20190116,1000,85
20190116,1100,52
20190116,1200,10
20190116,1300,44
20190116,1400,33
20190116,1500,66
20190116,1600,11
20190116,1700,95
20190116,1800,71
20190116,1900,86
20190116,2000,50
20190116,2100,68
20190116,2200,28
20190116,2300,70
20190117,0,44
20190117,100,24
20190117,200,12
20190117,300,21
20190117,400,91
20190117,500,11
20190117,600,1
20190117,700,30
20190117,800,11
20190117,900,32
20190117,1000,85
20190117,1100,70
20190117,1200,98
20190117,1300,12
20190117,1400,35
20190117,1500,76
20190117,1600,19
20190117,1700,48
20190117,1800,23
20190117,1900,1
20190117,2000,7
20190117,2100,72
20190117,2200,80
20190117,2300,70
20190118,0,10
20190118,100,53
20190118,200,27
20190118,300,70
20190118,400,63
20190118,500,71
20190118,600,17
20190118,700,12
20190118,800,86
20190118,900,23
20190118,1000,88
20190118,1100,48
20190118,1200,4
20190118,1300,54
20190118,1400,48
20190118,1500,28
20190118,1600,0
20190118,1700,5
20190118,1800,23
20190118,1900,59
20190118,2000,82
20190118,2100,78
20190118,2200,26
20190118,2300,3
20190119,0,2
20190119,100,79
20190119,200,6
20190119,300,34
20190119,400,83
20190119,500,37
20190119,600,43
20190119,700,83
20190119,800,6
20190119,900,39
20190119,1000,32
20190119,1100,30
20190119,1200,5
20190119,1300,74
20190119,1400,13
20190119,1500,97
20190119,1600,70
20190119,1700,42
20190119,1800,12
20190119,1900,73
20190119,2000,40
20190119,2100,40
20190119,2200,61
20190119,2300,74
20190120,0,83
20190120,100,90
20190120,200,60
20190120,300,92
20190120,400,28
20190120,500,77
20190120,600,35
20190120,700,39
20190120,800,62
20190120,900,29
20190120,1000,16
20190120,1100,30
20190120,1200,72
20190120,1300,35
20190120,1400,28
20190120,1500,28
20190120,1600,84
20190120,1700,92
20190120,1800,62
20190120,1900,93
20190120,2000,67
20190120,2100,47
20190120,2200,93
20190120,2300,36
20190121,0,24
20190121,100,49
20190121,200,94
20190121,300,6
20190121,400,39
20190121,500,52
20190121,600,59
20190121,700,94
20190121,800,14
20190121,900,95
20190121,1000,24
20190121,1100,11
20190121,1200,15
20190121,1300,19
20190121,1400,97
20190121,1500,33
20190121,1600,88
20190121,1700,53
20190121,1800,62
20190121,1900,6
20190121,2000,32
20190121,2100,30
20190121,2200,64
20190121,2300,45
20190122,0,84
20190122,100,65
20190122,200,39
20190122,300,53
20190122,400,31
20190122,500,34
20190122,600,51
20190122,700,42
20190122,800,90
20190122,900,87
20190122,1000,22
20190122,1100,77
20190122,1200,8
20190122,1300,79
20190122,1400,5
20190122,1500,17
20190122,1600,20
20190122,1700,7
20190122,1800,93
20190122,1900,55
20190122,2000,9
20190122,2100,81
20190122,2200,56
20190122,2300,83
20190123,0,85
20190123,100,78
20190123,200,27
20190123,300,77
20190123,400,32
20190123,500,60
20190123,600,78
20190123,700,81
20190123,800,74
20190123,900,31
20190123,1000,94
20190123,1100,54
20190123,1200,96
20190123,1300,2
20190123,1400,92
20190123,1500,52
20190123,1600,75
20190123,1700,73
20190123,1800,76
20190123,1900,49
20190123,2000,33
20190123,2100,16
20190123,2200,7
20190123,2300,18
20190124,0,17
20190124,100,87
20190124,200,38
20190124,300,16
20190124,400,28
20190124,500,0
20190124,600,77
20190124,700,64
20190124,800,31
20190124,900,16
20190124,1000,72
20190124,1100,66
20190124,1200,18
20190124,1300,10
20190124,1400,50
20190124,1500,13
20190124,1600,2
20190124,1700,43
20190124,1800,27
20190124,1900,53
20190124,2000,36
20190124,2100,84
20190124,2200,48
20190124,2300,40
20190125,0,60
20190125,100,31
20190125,200,79
20190125,300,83
20190125,400,52
20190125,500,75
20190125,600,52
20190125,700,66
20190125,800,17
20190125,900,44
20190125,1000,38
20190125,1100,89
20190125,1200,47
20190125,1300,73
20190125,1400,99
20190125,1500,55
20190125,1600,7
20190125,1700,60
20190125,1800,16
20190125,1900,67
20190125,2000,62
20190125,2100,30
20190125,2200,55
20190125,2300,3
20190126,0,16
20190126,100,2
20190126,200,65
20190126,300,42
20190126,400,48
20190126,500,89
20190126,600,31
20190126,700,10
20190126,800,34
20190126,900,58
20190126,1000,5
20190126,1100,94
20190126,1200,28
20190126,1300,22
20190126,1400,79
20190126,1500,12
20190126,1600,56
20190126,1700,55
20190126,1800,72
20190126,1900,20
20190126,2000,2
20190126,2100,53
20190126,2200,31
20190126,2300,3
20190127,0,84
20190127,100,82
20190127,200,77
20190127,300,42
20190127,400,83
20190127,500,76
20190127,600,65
20190127,700,12
20190127,800,64
20190127,900,4
20190127,1000,44
20190127,1100,26
20190127,1200,65
20190127,1300,66
20190127,1400,97
20190127,1500,39
20190127,1600,18
20190127,1700,81
20190127,1800,82
20190127,1900,39
20190127,2000,65
20190127,2100,97
20190127,2200,25
20190127,2300,8
20190128,0,38
20190128,100,57
20190128,200,48
20190128,300,12
20190128,400,57
20190128,500,15
20190128,600,24
20190128,700,20
20190128,800,56
20190128,900,43
20190128,1000,51
20190128,1100,43
20190128,1200,91
20190128,1300,4
20190128,1400,26
20190128,1500,4
20190128,1600,65
20190128,1700,43
20190128,1800,27
20190128,1900,9
20190128,2000,38
20190128,2100,97
20190128,2200,14
20190128,2300,38
20190129,0,32
20190129,100,9
20190129,200,84
20190129,300,7
20190129,400,38
20190129,500,90
20190129,600,24
20190129,700,38
20190129,800,29
20190129,900,74
20190129,1000,12
20190129,1100,88
20190129,1200,72
20190129,1300,31
20190129,1400,33
20190129,1500,16
20190129,1600,82
20190129,1700,96
20190129,1800,46
20190129,1900,4
20190129,2000,32
20190129,2100,7
20190129,2200,99
20190129,2300,65
20190130,0,38
20190130,100,35
20190130,200,36
20190130,300,11
20190130,400,63
20190130,500,93
20190130,600,20
20190130,700,32
20190130,800,73
20190130,900,96
20190130,1000,49
20190130,1100,65
20190130,1200,11
20190130,1300,81
20190130,1400,37
20190130,1500,17
20190130,1600,36
20190130,1700,60
20190130,1800,90
20190130,1900,18
20190130,2000,44
20190130,2100,85
20190130,2200,62
20190130,2300,23
20190131,0,70
20190131,100,36
20190131,200,0
20190131,300,4
20190131,400,35
20190131,500,21
20190131,600,68
20190131,700,60
20190131,800,79
20190131,900,85
20190131,1000,63
20190131,1100,88
20190131,1200,95
20190131,1300,79
20190131,1400,27
20190131,1500,49
20190131,1600,27
20190131,1700,92
20190131,1800,34
20190131,1900,81
20190131,2000,34
20190131,2100,36
20190131,2200,27
20190131,2300,36
20190201,0,38
20190201,100,82
20190201,200,16
20190201,300,53
20190201,400,94
20190201,500,87
20190201,600,4
20190201,700,61
20190201,800,35
20190201,900,83
20190201,1000,1
20190201,1100,19
20190201,1200,83
20190201,1300,68
20190201,1400,15
20190201,1500,29
20190201,1600,60
20190201,1700,5
20190201,1800,34
20190201,1900,22
20190201,2000,82
20190201,2100,48
20190201,2200,9
20190201,2300,24
20190202,0,76
20190202,100,78
20190202,200,30
20190202,300,98
20190202,400,50
20190202,500,45
20190202,600,18
20190202,700,95
20190202,800,19
20190202,900,91
20190202,1000,8
20190202,1100,17
20190202,1200,55
20190202,1300,36
20190202,1400,20
20190202,1500,44
20190202,1600,55
20190202,1700,63
20190202,1800,94
20190202,1900,63
20190202,2000,15
20190202,2100,21
20190202,2200,14
20190202,2300,45
20190203,0,29
20190203,100,44
20190203,200,26
20190203,300,70
20190203,400,62
20190203,500,89
20190203,600,65
20190203,700,75
20190203,800,84
20190203,900,97
20190203,1000,35
20190203,1100,32
20190203,1200,25
20190203,1300,36
20190203,1400,99
20190203,1500,25
20190203,1600,45
20190203,1700,35
20190203,1800,46
20190203,1900,93
20190203,2000,49
20190203,2100,77
20190203,2200,88
20190203,2300,57
20190204,0,19
20190204,100,42
20190204,200,88
20190204,300,29
20190204,400,4
20190204,500,99
20190204,600,45
20190204,700,10
20190204,800,16
20190204,900,75
20190204,1000,54
20190204,1100,71
20190204,1200,82
20190204,1300,73
20190204,1400,45
20190204,1500,3
20190204,1600,81
20190204,1700,98
20190204,1800,60
20190204,1900,76
20190204,2000,49
20190204,2100,62
20190204,2200,49
20190204,2300,73
20190205,0,70
20190205,100,67
20190205,200,1
20190205,300,89
20190205,400,15
20190205,500,14
20190205,600,8
20190205,700,34
20190205,800,95
20190205,900,60
20190205,1000,81
20190205,1100,27
20190205,1200,69
20190205,1300,10
20190205,1400,84
20190205,1500,64
20190205,1600,17
20190205,1700,40
20190205,1800,92
20190205,1900,69
20190205,2000,75
20190205,2100,69
20190205,2200,77
20190205,2300,54
20190206,0,76
20190206,100,78
20190206,200,29
20190206,300,95
20190206,400,92
20190206,500,26
20190206,600,25
20190206,700,57
20190206,800,21
20190206,900,4
20190206,1000,23
20190206,1100,33
20190206,1200,30
20190206,1300,33
20190206,1400,63
20190206,1500,36
20190206,1600,51
20190206,1700,87
20190206,1800,7
20190206,1900,37
20190206,2000,57
20190206,2100,15
20190206,2200,7
20190206,2300,6
20190207,0,60
20190207,100,37
20190207,200,35
20190207,300,20
20190207,400,77
20190207,500,10
20190207,600,97
20190207,700,56
20190207,800,21
20190207,900,23
20190207,1000,55
20190207,1100,5
20190207,1200,85
20190207,1300,82
20190207,1400,49
20190207,1500,17
20190207,1600,0
20190207,1700,30
20190207,1800,48
20190207,1900,10
20190207,2000,89
20190207,2100,21
20190207,2200,6
20190207,2300,64
20190208,0,89
20190208,100,94
20190208,200,87
20190208,300,59
20190208,400,72
20190208,500,0
20190208,600,54
20190208,700,4
20190208,800,65
20190208,900,98
20190208,1000,22
20190208,1100,89
20190208,1200,42
20190208,1300,40
20190208,1400,62
20190208,1500,4
20190208,1600,75
20190208,1700,88
20190208,1800,81
20190208,1900,35
20190208,2000,46
20190208,2100,72
20190208,2200,18
20190208,2300,92
20190209,0,15
20190209,100,65
20190209,200,59
20190209,300,84
20190209,400,37
20190209,500,88
20190209,600,59
20190209,700,63
20190209,800,75
20190209,900,28
20190209,1000,37
20190209,1100,23
20190209,1200,0
20190209,1300,72
20190209,1400,57
20190209,1500,89
20190209,1600,12
20190209,1700,90
20190209,1800,5
20190209,1900,42
20190209,2000,91
20190209,2100,66
20190209,2200,2
20190209,2300,43
20190210,0,84
20190210,100,78
20190210,200,20
20190210,300,10
20190210,400,30
20190210,500,64
20190210,600,57
20190210,700,64
20190210,800,68
20190210,900,85
20190210,1000,20
20190210,1100,36
20190210,1200,88
20190210,1300,91
20190210,1400,20
20190210,1500,21
20190210,1600,20
20190210,1700,8
20190210,1800,58
20190210,1900,78
20190210,2000,90
20190210,2100,78
20190210,2200,90
20190210,2300,38
20190211,0,43
20190211,100,10
20190211,200,80
20190211,300,14
20190211,400,67
20190211,500,70
20190211,600,6
20190211,700,32
20190211,800,89
20190211,900,50
20190211,1000,33
20190211,1100,84
20190211,1200,37
20190211,1300,40
20190211,1400,57
20190211,1500,44
20190211,1600,15
20190211,1700,8
20190211,1800,51
20190211,1900,91
20190211,2000,87
20190211,2100,89
20190211,2200,93
20190211,2300,12
20190212,0,21
20190212,100,88
20190212,200,33
20190212,300,89
20190212,400,13
20190212,500,99
20190212,600,75
20190212,700,48
20190212,800,94
20190212,900,62
20190212,1000,54
20190212,1100,52
20190212,1200,91
20190212,1300,59
20190212,1400,69
20190212,1500,39
20190212,1600,44
20190212,1700,83
20190212,1800,39
20190212,1900,64
20190212,2000,21
20190212,2100,93
20190212,2200,73
20190212,2300,57
20190213,0,37
20190213,100,16
20190213,200,90
20190213,300,15
20190213,400,35
20190213,500,89
20190213,600,59
20190213,700,14
20190213,800,78
20190213,900,62
20190213,1000,5
20190213,1100,60
20190213,1200,53
20190213,1300,53
20190213,1400,57
20190213,1500,78
20190213,1600,7
20190213,1700,69
20190213,1800,69
20190213,1900,40
20190213,2000,79
20190213,2100,90
20190213,2200,73
20190213,2300,46
20190214,0,21
20190214,100,99
20190214,200,30
20190214,300,21
20190214,400,28
20190214,500,81
20190214,600,44
20190214,700,74
20190214,800,34
20190214,900,43
20190214,1000,46
20190214,1100,75
20190214,1200,85
20190214,1300,34
20190214,1400,95
20190214,1500,37
20190214,1600,31
20190214,1700,56
20190214,1800,73
20190214,1900,26
20190214,2000,12
20190214,2100,40
20190214,2200,45
20190214,2300,74
20190215,0,47
20190215,100,81
20190215,200,2
20190215,300,33
20190215,400,0
20190215,500,72
20190215,600,5
20190215,700,21
20190215,800,40
20190215,900,46
20190215,1000,41
20190215,1100,24
20190215,1200,7
20190215,1300,31
20190215,1400,37
20190215,1500,64
20190215,1600,55
20190215,1700,39
20190215,1800,66
20190215,1900,7
20190215,2000,60
20190215,2100,43
20190215,2200,20
20190215,2300,66
20190216,0,41
20190216,100,10
20190216,200,80
20190216,300,11
20190216,400,99
20190216,500,13
20190216,600,72
20190216,700,18
20190216,800,2
20190216,900,47
20190216,1000,24
20190216,1100,20
20190216,1200,6
20190216,1300,46
20190216,1400,69
20190216,1500,40
20190216,1600,20
20190216,1700,15
20190216,1800,45
20190216,1900,45
20190216,2000,21
20190216,2100,1
20190216,2200,1
20190216,2300,40
20190217,0,54
20190217,100,83
20190217,200,20
20190217,300,5
20190217,400,95
20190217,500,44
20190217,600,59
20190217,700,25
20190217,800,64
20190217,900,75
20190217,1000,13
20190217,1100,91
20190217,1200,62
20190217,1300,16
20190217,1400,7
20190217,1500,71
20190217,1600,27
20190217,1700,23
20190217,1800,88
20190217,1900,8
20190217,2000,32
20190217,2100,19
20190217,2200,3
20190217,2300,39
20190218,0,50
20190218,100,72
20190218,200,63
20190218,300,42
20190218,400,78
20190218,500,28
20190218,600,7
20190218,700,56
20190218,800,69
20190218,900,42
20190218,1000,50
20190218,1100,79
20190218,1200,50
20190218,1300,75
20190218,1400,61
20190218,1500,12
20190218,1600,55
20190218,1700,48
20190218,1800,34
20190218,1900,51
20190218,2000,19
20190218,2100,33
20190218,2200,25
20190218,2300,87
20190219,0,81
20190219,100,79
20190219,200,45
20190219,300,93
20190219,400,48
20190219,500,48
20190219,600,23
20190219,700,90
20190219,800,90
20190219,900,45
20190219,1000,25
20190219,1100,91
20190219,1200,26
20190219,1300,4
20190219,1400,10
20190219,1500,95
20190219,1600,79
20190219,1700,51
20190219,1800,77
20190219,1900,86
20190219,2000,86
20190219,2100,93
20190219,2200,73
20190219,2300,38
20190220,0,83
20190220,100,59
20190220,200,47
20190220,300,30
20190220,400,35
20190220,500,8
20190220,600,59
20190220,700,56
20190220,800,29
20190220,900,81
20190220,1000,51
20190220,1100,65
20190220,1200,48
20190220,1300,63
20190220,1400,37
20190220,1500,5
20190220,1600,32
20190220,1700,72
20190220,1800,19
20190220,1900,46
20190220,2000,88
20190220,2100,70
20190220,2200,42
20190220,2300,58
20190221,0,93
20190221,100,15
20190221,200,49
20190221,300,45
20190221,400,3
20190221,500,21
20190221,600,50
20190221,700,93
20190221,800,20
20190221,900,19
20190221,1000,32
20190221,1100,21
20190221,1200,50
20190221,1300,12
20190221,1400,43
20190221,1500,23
20190221,1600,7
20190221,1700,77
20190221,1800,85
20190221,1900,42
20190221,2000,24
20190221,2100,59
20190221,2200,83
20190221,2300,35
20190222,0,47
20190222,100,23
20190222,200,98
20190222,300,56
20190222,400,77
20190222,500,68
20190222,600,47
20190222,700,51
20190222,800,63
20190222,900,41
20190222,1000,27
20190222,1100,77
20190222,1200,14
20190222,1300,21
20190222,1400,81
20190222,1500,13
20190222,1600,39
20190222,1700,64
20190222,1800,53
20190222,1900,92
20190222,2000,78
20190222,2100,98
20190222,2200,84
20190222,2300,5
20190223,0,52
20190223,100,38
20190223,200,26
20190223,300,87
20190223,400,2
20190223,500,65
20190223,600,33
20190223,700,94
20190223,800,38
20190223,900,3
20190223,1000,13
20190223,1100,51
20190223,1200,54
20190223,1300,12
20190223,1400,96
20190223,1500,28
20190223,1600,21
20190223,1700,57
20190223,1800,42
20190223,1900,70
20190223,2000,3
20190223,2100,17
20190223,2200,33
20190223,2300,37
20190224,0,15
20190224,100,63
20190224,200,49
20190224,300,18
20190224,400,25
20190224,500,19
20190224,600,81
20190224,700,74
20190224,800,76
20190224,900,67
20190224,1000,79
20190224,1100,14
20190224,1200,13
20190224,1300,69
20190224,1400,59
20190224,1500,63
20190224,1600,20
20190224,1700,65
20190224,1800,33
20190224,1900,89
20190224,2000,39
20190224,2100,36
20190224,2200,27
20190224,2300,60
20190225,0,40
20190225,100,27
20190225,200,27
20190225,300,67
20190225,400,20
20190225,500,56
20190225,600,92
20190225,700,61
20190225,800,5
20190225,900,12
20190225,1000,44
20190225,1100,77
20190225,1200,76
20190225,1300,97
20190225,1400,99
20190225,1500,32
20190225,1600,34
20190225,1700,58
20190225,1800,99
20190225,1900,72
20190225,2000,60
20190225,2100,17
20190225,2200,57
20190225,2300,55
20190226,0,33
20190226,100,15
20190226,200,67
20190226,300,40
20190226,400,59
20190226,500,24
20190226,600,98
20190226,700,35
20190226,800,97
20190226,900,42
20190226,1000,1
20190226,1100,67
20190226,1200,65
20190226,1300,87
20190226,1400,76
20190226,1500,14
20190226,1600,20
20190226,1700,43
20190226,1800,1
20190226,1900,88
20190226,2000,39
20190226,2100,87
20190226,2200,79
20190226,2300,16
20190227,0,86
20190227,100,24
20190227,200,40
20190227,300,72
20190227,400,55
20190227,500,77
20190227,600,46
20190227,700,20
20190227,800,57
20190227,900,27
20190227,1000,52
20190227,1100,7
20190227,1200,58
20190227,1300,12
20190227,1400,63
20190227,1500,70
20190227,1600,34
20190227,1700,97
20190227,1800,87
20190227,1900,50
20190227,2000,62
20190227,2100,15
20190227,2200,52
20190227,2300,96
20190228,0,40
20190228,100,55
20190228,200,23
20190228,300,4
20190228,400,28
20190228,500,65
20190228,600,24
20190228,700,89
20190228,800,14
20190228,900,0
20190228,1000,27
20190228,1100,40
20190228,1200,7
20190228,1300,60
20190228,1400,46
20190228,1500,96
20190228,1600,5
20190228,1700,48
20190228,1800,11
20190228,1900,6
20190228,2000,3
20190228,2100,38
20190228,2200,9
20190228,2300,64
20190301,0,19
20190301,100,95
20190301,200,0
20190301,300,12
20190301,400,72
20190301,500,29
20190301,600,28
20190301,700,77
20190301,800,7
20190301,900,27
20190301,1000,56
20190301,1100,2
20190301,1200,99
20190301,1300,67
20190301,1400,23
20190301,1500,36
20190301,1600,9
20190301,1700,3
20190301,1800,72
20190301,1900,34
20190301,2000,19
20190301,2100,68
20190301,2200,46
20190301,2300,93
20190302,0,31
20190302,100,73
20190302,200,15
20190302,300,39
20190302,400,78
20190302,500,88
20190302,600,68
20190302,700,51
20190302,800,83
20190302,900,57
20190302,1000,58
20190302,1100,61
20190302,1200,23
20190302,1300,36
20190302,1400,3
20190302,1500,70
20190302,1600,34
20190302,1700,51
20190302,1800,68
20190302,1900,4
20190302,2000,92
20190302,2100,49
20190302,2200,99
20190302,2300,8
20190303,0,97
20190303,100,84
20190303,200,99
20190303,300,34
20190303,400,84
20190303,500,59
20190303,600,76
20190303,700,76
20190303,800,30
20190303,900,93
20190303,1000,24
20190303,1100,18
20190303,1200,17
20190303,1300,53
20190303,1400,6
20190303,1500,7
20190303,1600,45
20190303,1700,81
20190303,1800,62
20190303,1900,99
20190303,2000,78
20190303,2100,33
20190303,2200,5
20190303,2300,92
20190304,0,20
20190304,100,92
20190304,200,63
20190304,300,69
20190304,400,13
20190304,500,75
20190304,600,60
20190304,700,94
20190304,800,9
20190304,900,27
20190304,1000,41
20190304,1100,45
20190304,1200,40
20190304,1300,29
20190304,1400,71
20190304,1500,61
20190304,1600,15
20190304,1700,95
20190304,1800,34
20190304,1900,39
20190304,2000,88
20190304,2100,64
20190304,2200,20
20190304,2300,21
20190305,0,47
20190305,100,15
20190305,200,58
20190305,300,15
20190305,400,83
20190305,500,83
20190305,600,7
20190305,700,83
20190305,800,87
20190305,900,36
20190305,1000,17
20190305,1100,40
20190305,1200,1
20190305,1300,36
20190305,1400,55
20190305,1500,14
20190305,1600,87
20190305,1700,89
20190305,1800,90
20190305,1900,98
20190305,2000,85
20190305,2100,5
20190305,2200,8
20190305,2300,53
20190306,0,73
20190306,100,18
20190306,200,76
20190306,300,24
20190306,400,48
20190306,500,95
20190306,600,81
20190306,700,11
20190306,800,48
20190306,900,2
20190306,1000,68
